bloque,nombre,regimen,estatus,plan_o_programa,periodo_de_asignacion,ano,actividad,unidad,planeado,ejercido
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2015,GASTOS OPERACION,MMUSD,1.683439,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2015,INVERSION,MMUSD,0.280573,0.312828
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2016,GASTOS OPERACION,MMUSD,0.280573,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2016,INVERSION,MMUSD,0.280573,0.713326
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2017,GASTOS OPERACION,MMUSD,0.374098,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2017,INVERSION,MMUSD,0.187049,0.228127
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2018,GASTOS OPERACION,MMUSD,0.280573,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2018,INVERSION,MMUSD,0.187049,0.202954
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2019,GASTOS OPERACION,MMUSD,0.093524,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2019,INVERSION,MMUSD,0.187049,0.228472
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2020,GASTOS OPERACION,MMUSD,0.093524,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2020,INVERSION,MMUSD,0.187049,0.221865
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2021,GASTOS OPERACION,MMUSD,0.120498,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2021,INVERSION,MMUSD,0.187049,0.293741
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2022,GASTOS OPERACION,MMUSD,0.093524,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2022,INVERSION,MMUSD,0.187049,0.024219
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2023,GASTOS OPERACION,MMUSD,0.093524,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2023,INVERSION,MMUSD,0.187049,0.001901
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2024,GASTOS OPERACION,MMUSD,0.093524,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2024,INVERSION,MMUSD,0.187049,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2025,GASTOS OPERACION,MMUSD,,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2025,INVERSION,MMUSD,0.187049,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2026,GASTOS OPERACION,MMUSD,,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2026,INVERSION,MMUSD,0.187049,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2027,GASTOS OPERACION,MMUSD,,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2027,INVERSION,MMUSD,0.187049,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2028,GASTOS OPERACION,MMUSD,,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2028,INVERSION,MMUSD,0.187049,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2029,GASTOS OPERACION,MMUSD,,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2029,INVERSION,MMUSD,0.093524,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2030,GASTOS OPERACION,MMUSD,,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2030,INVERSION,MMUSD,,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2031,GASTOS OPERACION,MMUSD,,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2031,INVERSION,MMUSD,,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2032,GASTOS OPERACION,MMUSD,,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2032,INVERSION,MMUSD,,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2033,GASTOS OPERACION,MMUSD,,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2033,INVERSION,MMUSD,,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2034,GASTOS OPERACION,MMUSD,,
A-0155,A-0155-2M - Campo Huizache,Asignacion,Vigente,Extraccion,nan,2034,INVERSION,MMUSD,,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2015,GASTOS OPERACION,MMUSD,0.187049,0.498368
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2015,INVERSION,MMUSD,0.654671,0.058143
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2016,GASTOS OPERACION,MMUSD,,0.435081
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2016,INVERSION,MMUSD,,0.115628
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2017,GASTOS OPERACION,MMUSD,0.093524,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2017,INVERSION,MMUSD,,0.107089
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2018,GASTOS OPERACION,MMUSD,,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2018,INVERSION,MMUSD,,0.163645
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2019,GASTOS OPERACION,MMUSD,,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2019,INVERSION,MMUSD,,0.232667
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2020,GASTOS OPERACION,MMUSD,,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2020,INVERSION,MMUSD,0.467622,0.245529
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2021,GASTOS OPERACION,MMUSD,0.00959,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2021,INVERSION,MMUSD,1.53947,0.368351
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2022,GASTOS OPERACION,MMUSD,0.067918,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2022,INVERSION,MMUSD,4.097706,0.01868
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2023,GASTOS OPERACION,MMUSD,0.158475,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2023,INVERSION,MMUSD,4.335419,0.017103
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2024,GASTOS OPERACION,MMUSD,0.282991,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2024,INVERSION,MMUSD,5.082514,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2025,GASTOS OPERACION,MMUSD,0.384867,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2025,INVERSION,MMUSD,7.66339,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2026,GASTOS OPERACION,MMUSD,0.554662,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2026,INVERSION,MMUSD,13.345845,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2027,GASTOS OPERACION,MMUSD,0.667858,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2027,INVERSION,MMUSD,7.957701,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2028,GASTOS OPERACION,MMUSD,0.860292,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2028,INVERSION,MMUSD,10.764969,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2029,GASTOS OPERACION,MMUSD,0.91689,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2029,INVERSION,MMUSD,8.965148,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2030,GASTOS OPERACION,MMUSD,0.962169,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2030,INVERSION,MMUSD,6.882336,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2031,GASTOS OPERACION,MMUSD,0.92821,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2031,INVERSION,MMUSD,6.961573,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2032,GASTOS OPERACION,MMUSD,0.894251,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2032,INVERSION,MMUSD,4.358058,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2033,GASTOS OPERACION,MMUSD,0.803694,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2033,INVERSION,MMUSD,4.392017,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2034,GASTOS OPERACION,MMUSD,0.724456,
A-0156,A-0156-5M - Campo Huizotate,Asignacion,Vigente,Extraccion,nan,2034,INVERSION,MMUSD,10.74233,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2015,GASTOS OPERACION,MMUSD,63.690124,12.005997
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2015,INVERSION,MMUSD,120.646491,55.912863
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2016,GASTOS OPERACION,MMUSD,200.235766,0.502226
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2016,INVERSION,MMUSD,200.235766,5.917877
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2017,GASTOS OPERACION,MMUSD,64.905942,3.308737
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2017,INVERSION,MMUSD,272.904234,23.406392
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2018,GASTOS OPERACION,MMUSD,60.603819,4.304255
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2018,INVERSION,MMUSD,206.034279,31.23782
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2019,GASTOS OPERACION,MMUSD,57.985135,5.14919
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2019,INVERSION,MMUSD,150.667828,27.105176
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2020,GASTOS OPERACION,MMUSD,54.805305,3.401407
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2020,INVERSION,MMUSD,167.876319,18.480917
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2021,GASTOS OPERACION,MMUSD,66.274056,3.01638
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2021,INVERSION,MMUSD,135.049251,17.061154
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2022,GASTOS OPERACION,MMUSD,49.567938,2.004651
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2022,INVERSION,MMUSD,141.221862,10.559102
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2023,GASTOS OPERACION,MMUSD,49.380889,3.731807
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2023,INVERSION,MMUSD,145.991607,17.212538
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2024,GASTOS OPERACION,MMUSD,47.69745,2.207863
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2024,INVERSION,MMUSD,182.185554,19.149034
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2025,GASTOS OPERACION,MMUSD,35.165179,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2025,INVERSION,MMUSD,157.027488,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2026,GASTOS OPERACION,MMUSD,33.388215,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2026,INVERSION,MMUSD,156.65339,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2027,GASTOS OPERACION,MMUSD,31.611251,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2027,INVERSION,MMUSD,151.79012,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2028,GASTOS OPERACION,MMUSD,29.834287,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2028,INVERSION,MMUSD,145.991607,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2029,GASTOS OPERACION,MMUSD,28.244372,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2029,INVERSION,MMUSD,141.970057,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2030,GASTOS OPERACION,MMUSD,26.747982,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2030,INVERSION,MMUSD,0.093524,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2031,GASTOS OPERACION,MMUSD,25.43864,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2031,INVERSION,MMUSD,0.093524,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2032,GASTOS OPERACION,MMUSD,24.129298,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2032,INVERSION,MMUSD,0.093524,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2033,GASTOS OPERACION,MMUSD,22.913481,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2033,INVERSION,MMUSD,0.093524,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2034,GASTOS OPERACION,MMUSD,21.604139,
A-0159,A-0159-3M - Campo Iride,Asignacion,Vigente,Extraccion,nan,2034,INVERSION,MMUSD,0.093524,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2015,GASTOS OPERACION,MMUSD,44.143522,2.964409
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2015,INVERSION,MMUSD,357.450302,165.745755
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2016,GASTOS OPERACION,MMUSD,197.710607,2.122187
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2016,INVERSION,MMUSD,197.710607,146.263557
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2017,GASTOS OPERACION,MMUSD,28.150848,5.251699
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2017,INVERSION,MMUSD,379.989685,223.277219
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2018,GASTOS OPERACION,MMUSD,71.412276,13.3082
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2018,INVERSION,MMUSD,214.236828,230.942926
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2019,GASTOS OPERACION,MMUSD,82.687899,48.746189
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2019,INVERSION,MMUSD,125.284695,152.229828
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2020,GASTOS OPERACION,MMUSD,50.113878,84.352265
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2020,INVERSION,MMUSD,43.849643,167.674703
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2021,GASTOS OPERACION,MMUSD,35.810219,14.066211
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2021,INVERSION,MMUSD,67.653735,197.228273
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2022,GASTOS OPERACION,MMUSD,32.574021,11.665393
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2022,INVERSION,MMUSD,26.309786,89.571339
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2023,GASTOS OPERACION,MMUSD,12.51466,14.437412
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2023,INVERSION,MMUSD,20.653706,112.216084
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2024,GASTOS OPERACION,MMUSD,18.91751,9.774129
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2024,INVERSION,MMUSD,68.925972,71.188997
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2025,GASTOS OPERACION,MMUSD,13.528278,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2025,INVERSION,MMUSD,48.091622,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2026,GASTOS OPERACION,MMUSD,9.523988,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2026,INVERSION,MMUSD,40.655084,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2027,GASTOS OPERACION,MMUSD,6.894604,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2027,INVERSION,MMUSD,26.073045,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2028,GASTOS OPERACION,MMUSD,4.475973,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2028,INVERSION,MMUSD,28.019993,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2029,GASTOS OPERACION,MMUSD,2.870243,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2029,INVERSION,MMUSD,19.188477,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2030,GASTOS OPERACION,MMUSD,1.083868,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2030,INVERSION,MMUSD,13.92971,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2031,GASTOS OPERACION,MMUSD,0.331182,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2031,INVERSION,MMUSD,4.566295,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2032,GASTOS OPERACION,MMUSD,,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2032,INVERSION,MMUSD,22.600654,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2033,GASTOS OPERACION,MMUSD,,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2033,INVERSION,MMUSD,44.689481,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2034,GASTOS OPERACION,MMUSD,,
A-0160,A-0160-4M - Campo Ixtal,Asignacion,Vigente,Extraccion,nan,2034,INVERSION,MMUSD,96.323745,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2015,GASTOS OPERACION,MMUSD,232.875786,29.357466
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2015,INVERSION,MMUSD,213.609757,126.22114
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2016,GASTOS OPERACION,MMUSD,478.65794,8.393922
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2016,INVERSION,MMUSD,478.65794,88.680605
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2017,GASTOS OPERACION,MMUSD,210.336402,34.500741
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2017,INVERSION,MMUSD,403.370788,48.000383
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2018,GASTOS OPERACION,MMUSD,194.250203,8.215671
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2018,INVERSION,MMUSD,254.105827,41.852873
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2019,GASTOS OPERACION,MMUSD,88.050582,7.117229
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2019,INVERSION,MMUSD,26.055645,26.383752
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2020,GASTOS OPERACION,MMUSD,82.852414,3.364964
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2020,INVERSION,MMUSD,50.548746,27.574532
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2021,GASTOS OPERACION,MMUSD,66.741685,0.283927
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2021,INVERSION,MMUSD,24.404782,32.804088
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2022,GASTOS OPERACION,MMUSD,15.807342,0.220341
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2022,INVERSION,MMUSD,8.361252,22.569055
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2023,GASTOS OPERACION,MMUSD,58.082791,0.691796
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2023,INVERSION,MMUSD,32.01809,32.304893
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2024,GASTOS OPERACION,MMUSD,57.821593,0.553555
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2024,INVERSION,MMUSD,45.529788,20.730765
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2025,GASTOS OPERACION,MMUSD,66.499185,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2025,INVERSION,MMUSD,18.259705,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2026,GASTOS OPERACION,MMUSD,67.805177,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2026,INVERSION,MMUSD,16.31426,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2027,GASTOS OPERACION,MMUSD,61.09141,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2027,INVERSION,MMUSD,16.399392,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2028,GASTOS OPERACION,MMUSD,62.039464,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2028,INVERSION,MMUSD,13.010584,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2029,GASTOS OPERACION,MMUSD,38.986284,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2029,INVERSION,MMUSD,12.403056,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2030,GASTOS OPERACION,MMUSD,8.106825,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2030,INVERSION,MMUSD,4.033097,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2031,GASTOS OPERACION,MMUSD,,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2031,INVERSION,MMUSD,59.557111,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2032,GASTOS OPERACION,MMUSD,,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2032,INVERSION,MMUSD,44.652355,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2033,GASTOS OPERACION,MMUSD,,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2033,INVERSION,MMUSD,108.317054,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2034,GASTOS OPERACION,MMUSD,,
A-0161,A-0161-5M - Campo Ixtoc,Asignacion,Vigente,Extraccion,nan,2034,INVERSION,MMUSD,,
A-0162,A-0162-3M - Campo Jacinto,Asignacion,Vigente,Extraccion,nan,2015,GASTOS OPERACION,MMUSD,10.568259,5.30287
A-0162,A-0162-3M - Campo Jacinto,Asignacion,Vigente,Extraccion,nan,2015,INVERSION,MMUSD,57.330464,27.11866
A-0162,A-0162-3M - Campo Jacinto,Asignacion,Vigente,Extraccion,nan,2016,GASTOS OPERACION,MMUSD,24.503396,1.693669
A-0162,A-0162-3M - Campo Jacinto,Asignacion,Vigente,Extraccion,nan,2016,INVERSION,MMUSD,24.503396,8.207079
A-0162,A-0162-3M - Campo Jacinto,Asignacion,Vigente,Extraccion,nan,2017,GASTOS OPERACION,MMUSD,41.33779,0.209546
A-0162,A-0162-3M - Campo Jacinto,Asignacion,Vigente,Extraccion,nan,2017,INVERSION,MMUSD,9.913588,3.697854
A-0162,A-0162-3M - Campo Jacinto,Asignacion,Vigente,Extraccion,nan,2018,GASTOS OPERACION,MMUSD,41.431314,0.03895
A-0162,A-0162-3M - Campo Jacinto,Asignacion,Vigente,Extraccion,nan,2018,INVERSION,MMUSD,10.100636,4.669833
A-0162,A-0162-3M - Campo Jacinto,Asignacion,Vigente,Extraccion,nan,2019,GASTOS OPERACION,MMUSD,41.33779,0.056421
A-0162,A-0162-3M - Campo Jacinto,Asignacion,Vigente,Extraccion,nan,2019,INVERSION,MMUSD,7.856051,11.792846
