bloque,nombre,periodo,petroleo_mmb,gas_natural_sin_nitrogeno_mmpcd,gas_natural_mmpcd,condensado_mbd,agua_mbd,agua,pozos_productores_gas,pozos_productores_petroleo,pozos_productores_condensado
A-0003,A-0003-3M - Campo Agave,2024-05-01,,3.57565,3.659789,0.782073,3.319032,7,7.0,,7.0
A-0003,A-0003-3M - Campo Agave,2024-04-01,,3.663407,3.74961,0.811598,4.1065,9,9.0,,9.0
A-0003,A-0003-3M - Campo Agave,2024-03-01,,3.821242,3.911399,0.940548,4.985323,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2024-02-01,,3.658084,3.740181,1.019815,4.693381,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2024-01-01,,3.770213,3.828755,1.028724,4.85123,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2023-12-01,,3.825981,3.916451,1.09418,5.239674,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2023-11-01,,3.949832,4.041163,1.218192,5.715536,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2023-10-01,,5.02346,5.117572,1.22885,4.814943,9,9.0,,9.0
A-0003,A-0003-3M - Campo Agave,2023-09-01,,5.135879,5.297506,1.134716,4.447308,9,9.0,,9.0
A-0003,A-0003-3M - Campo Agave,2023-08-01,,5.009954,5.167618,1.128228,4.009443,10,10.0,,10.0
A-0003,A-0003-3M - Campo Agave,2023-07-01,,5.008646,5.455269,1.012974,3.723764,10,10.0,,10.0
A-0003,A-0003-3M - Campo Agave,2023-06-01,,5.396542,5.671973,1.060941,3.842858,9,9.0,,9.0
A-0003,A-0003-3M - Campo Agave,2023-05-01,,5.360714,5.506922,0.934977,3.893386,9,9.0,,9.0
A-0003,A-0003-3M - Campo Agave,2023-04-01,,5.338534,5.479522,0.895473,3.886887,9,9.0,,9.0
A-0003,A-0003-3M - Campo Agave,2023-03-01,,4.828924,4.950813,0.854706,3.298696,9,9.0,,9.0
A-0003,A-0003-3M - Campo Agave,2023-02-01,,4.611849,4.750517,0.869068,3.581592,9,9.0,,9.0
A-0003,A-0003-3M - Campo Agave,2023-01-01,,4.262878,4.36493,0.841398,3.524317,9,9.0,,9.0
A-0003,A-0003-3M - Campo Agave,2022-12-01,,5.036292,5.18233,0.863016,3.546433,9,9.0,,9.0
A-0003,A-0003-3M - Campo Agave,2022-11-01,,4.253264,4.739699,0.715731,3.375945,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2022-10-01,,4.498365,4.606526,0.762971,3.338058,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2022-09-01,,4.077535,4.175577,0.688371,3.237989,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2022-08-01,,5.0919,5.214333,0.752064,3.821033,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2022-07-01,,5.121832,5.244984,0.751862,3.843382,7,7.0,,7.0
A-0003,A-0003-3M - Campo Agave,2022-06-01,,5.175171,5.3271,0.785674,3.843382,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2022-05-01,,5.311236,5.462212,0.876954,3.761818,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2022-04-01,,5.67137,5.837446,0.954184,3.705295,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2022-03-01,,5.721138,5.88867,1.031115,3.704104,7,7.0,,7.0
A-0003,A-0003-3M - Campo Agave,2022-02-01,,5.40286,5.561072,1.052548,3.880807,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2022-01-01,,4.31243,4.438711,0.969475,3.785648,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2021-12-01,,4.302908,4.42891,0.949871,3.747301,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2021-11-01,,4.265655,4.388715,0.908867,3.717062,7,7.0,,7.0
A-0003,A-0003-3M - Campo Agave,2021-10-01,,4.27251,4.399252,0.907219,3.734315,7,7.0,,7.0
A-0003,A-0003-3M - Campo Agave,2021-09-01,,4.200095,4.324689,0.864577,3.700918,7,7.0,,7.0
A-0003,A-0003-3M - Campo Agave,2021-08-01,,4.291672,4.422352,0.870454,3.67649,7,7.0,,7.0
A-0003,A-0003-3M - Campo Agave,2021-07-01,,4.049594,4.16325,0.783947,3.351043,7,7.0,,7.0
A-0003,A-0003-3M - Campo Agave,2021-06-01,,4.029444,4.155394,0.763954,3.336739,6,6.0,,6.0
A-0003,A-0003-3M - Campo Agave,2021-05-01,,4.600722,4.719415,0.87085,3.994023,6,6.0,,6.0
A-0003,A-0003-3M - Campo Agave,2021-04-01,,3.031696,3.251184,0.820035,3.788976,6,6.0,,6.0
A-0003,A-0003-3M - Campo Agave,2021-03-01,,3.214914,3.447666,0.633694,3.873299,6,6.0,,6.0
A-0003,A-0003-3M - Campo Agave,2021-02-01,,3.50783,3.761789,0.686595,3.870473,6,6.0,,6.0
A-0003,A-0003-3M - Campo Agave,2021-01-01,,3.941526,4.226883,0.797423,3.797416,6,6.0,,6.0
A-0003,A-0003-3M - Campo Agave,2020-12-01,,3.968188,4.255475,0.78954,3.805329,6,6.0,,6.0
A-0003,A-0003-3M - Campo Agave,2020-11-01,,3.092428,3.316312,0.597377,3.027176,6,6.0,,6.0
A-0003,A-0003-3M - Campo Agave,2020-10-01,,4.115482,4.413433,0.811572,3.790112,7,7.0,,7.0
A-0003,A-0003-3M - Campo Agave,2020-09-01,,4.764738,5.109694,0.828808,3.507612,7,7.0,,7.0
A-0003,A-0003-3M - Campo Agave,2020-08-01,,5.173929,5.548509,0.702217,3.365246,6,6.0,,6.0
A-0003,A-0003-3M - Campo Agave,2020-07-01,,4.584281,4.916171,0.617321,3.282464,7,7.0,,7.0
A-0003,A-0003-3M - Campo Agave,2020-06-01,,4.258265,4.566553,0.471217,3.082002,7,7.0,,7.0
A-0003,A-0003-3M - Campo Agave,2020-05-01,,0.198805,0.213198,0.020847,0.120318,5,5.0,,5.0
A-0003,A-0003-3M - Campo Agave,2020-04-01,,3.926987,4.211291,0.468262,2.279843,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2020-03-01,,5.283843,5.66638,0.642644,3.069422,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2020-02-01,,5.318892,5.703967,0.638705,3.053589,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2020-01-01,,5.275844,5.657802,0.553648,2.921511,8,8.0,,8.0
A-0003,A-0003-3M - Campo Agave,2019-12-01,0.527168,5.189308,5.565001,,2.758787,7,7.0,7.0,
A-0003,A-0003-3M - Campo Agave,2019-11-01,0.589439,5.518193,5.917697,,3.119112,7,7.0,7.0,
A-0003,A-0003-3M - Campo Agave,2019-10-01,0.64946,5.773939,6.191958,,3.905763,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2019-09-01,0.664216,5.836153,6.258676,,3.975154,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2019-08-01,0.669471,5.273105,5.654865,,3.669794,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2019-07-01,0.620353,2.297293,2.463611,,2.786381,7,7.0,7.0,
A-0003,A-0003-3M - Campo Agave,2019-06-01,0.656488,3.016157,3.23452,,3.129175,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2019-05-01,0.64946,2.934184,3.146612,,3.158697,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2019-04-01,0.64855,3.245561,3.480531,,3.198783,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2019-03-01,0.501295,4.44734,4.769316,,2.953365,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2019-02-01,0.458998,4.257919,4.566182,,2.773802,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2019-01-01,0.494422,4.479935,4.804271,,2.742961,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2018-12-01,0.591043,4.786775,5.133326,,2.701368,10,10.0,10.0,
A-0003,A-0003-3M - Campo Agave,2018-11-01,0.473933,3.022389,3.241203,,2.42954,8,8.0,8.0,
A-0003,A-0003-3M - Campo Agave,2018-10-01,0.59266,3.470142,3.721371,,2.714556,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2018-09-01,0.870374,4.64114,4.977147,,3.314096,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2018-08-01,0.75356,4.586519,4.918572,,2.85354,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2018-07-01,0.697366,4.478254,4.802468,,2.639687,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2018-06-01,0.442602,4.284511,4.594699,,2.047959,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2018-05-01,0.679376,4.210006,4.5148,,2.71415,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2018-04-01,0.727087,4.289408,4.599951,,3.014072,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2018-03-01,0.893437,4.824308,5.173576,,3.106958,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2018-02-01,0.865629,5.367526,5.756122,,2.944525,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2018-01-01,0.829562,5.520156,5.919801,,2.944438,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2017-12-01,0.80753,5.386846,5.776841,,2.880728,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2017-11-01,0.806444,4.704401,5.138614,,2.784285,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2017-10-01,0.940316,5.210139,5.691031,,3.264,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2017-09-01,0.899655,5.933711,6.278262,,3.261052,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2017-08-01,0.678371,4.93293,5.239604,,2.944235,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2017-07-01,0.793561,4.980022,5.56595,,3.438492,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2017-06-01,0.871116,4.96238,5.752551,,3.463164,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2017-05-01,0.868829,5.709593,6.331189,,3.60365,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2017-04-01,0.889535,6.445869,7.056234,,4.19928,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2017-03-01,0.983739,6.915125,7.068945,,4.154717,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2017-02-01,1.02939,6.943764,7.098222,,4.090167,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2017-01-01,1.035942,6.742075,7.022702,,4.003762,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2016-12-01,1.198252,6.103468,6.991292,,3.83272,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2016-11-01,1.184094,6.764983,6.99411,,3.849358,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2016-10-01,1.180186,6.856782,6.997787,,3.849155,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2016-09-01,1.170881,6.822651,6.989705,,3.846003,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2016-08-01,1.171507,6.826951,6.99411,,3.849358,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2016-07-01,1.134825,6.706081,6.906152,,3.795387,9,9.0,9.0,
A-0003,A-0003-3M - Campo Agave,2016-06-01,1.050686,6.698981,6.859282,,3.652068,7,7.0,7.0,
A-0003,A-0003-3M - Campo Agave,2016-05-01,0.801118,6.128976,6.275638,,3.049336,8,8.0,8.0,
A-0003,A-0003-3M - Campo Agave,2016-04-01,0.966533,7.017185,7.229218,,4.95154,7,7.0,7.0,
A-0003,A-0003-3M - Campo Agave,2016-03-01,1.040047,6.406187,6.599758,,5.565256,7,7.0,7.0,
A-0003,A-0003-3M - Campo Agave,2016-02-01,1.054522,5.449432,5.614093,,5.366718,8,8.0,8.0,
A-0003,A-0003-3M - Campo Agave,2016-01-01,1.019093,4.21674,4.344155,,5.125375,8,8.0,8.0,
A-0004,A-0004-5M - Campo Agua Fria,2025-01-01,3.687597,8.014007,8.100315,,2.502844,304,304.0,304.0,
A-0004,A-0004-5M - Campo Agua Fria,2024-12-01,3.596639,8.007776,8.095276,,2.241398,311,311.0,311.0,
A-0004,A-0004-5M - Campo Agua Fria,2024-11-01,3.733321,8.15852,8.245615,,1.909061,315,315.0,315.0,
A-0004,A-0004-5M - Campo Agua Fria,2024-10-01,3.702394,8.350147,8.437911,,1.726076,313,313.0,313.0,
A-0004,A-0004-5M - Campo Agua Fria,2024-09-01,3.435041,7.43703,7.513823,,1.309382,287,287.0,287.0,
A-0004,A-0004-5M - Campo Agua Fria,2024-08-01,3.470754,7.083161,7.156052,,1.379037,259,259.0,259.0,
A-0004,A-0004-5M - Campo Agua Fria,2024-07-01,3.552853,7.239611,7.314062,,1.581933,256,256.0,256.0,
A-0004,A-0004-5M - Campo Agua Fria,2024-06-01,3.60641,7.39839,7.475003,,1.579558,263,263.0,263.0,
A-0004,A-0004-5M - Campo Agua Fria,2024-05-01,3.591224,7.37625,7.453773,,1.608339,263,263.0,263.0,
A-0004,A-0004-5M - Campo Agua Fria,2024-04-01,3.472448,7.276386,7.354326,,1.806527,262,262.0,262.0,
A-0004,A-0004-5M - Campo Agua Fria,2024-03-01,3.384242,7.754264,7.836668,,2.004845,271,271.0,271.0,
A-0004,A-0004-5M - Campo Agua Fria,2024-02-01,3.448585,7.986828,8.070447,,2.004123,279,279.0,279.0,
A-0004,A-0004-5M - Campo Agua Fria,2024-01-01,3.37386,7.982124,8.067602,,1.795084,275,275.0,275.0,
A-0004,A-0004-5M - Campo Agua Fria,2023-12-01,3.396445,7.998711,8.084925,,1.78308,275,275.0,275.0,
A-0004,A-0004-5M - Campo Agua Fria,2023-11-01,3.512098,8.372866,8.462295,,1.342406,282,281.0,282.0,
A-0004,A-0004-5M - Campo Agua Fria,2023-10-01,3.648449,8.213397,8.298269,,1.388987,292,292.0,292.0,
A-0004,A-0004-5M - Campo Agua Fria,2023-09-01,3.908458,8.660567,8.74661,,1.782381,299,299.0,299.0,
A-0004,A-0004-5M - Campo Agua Fria,2023-08-01,4.052371,9.178836,9.271837,,1.883822,296,296.0,296.0,
A-0004,A-0004-5M - Campo Agua Fria,2023-07-01,4.091853,9.659296,9.759527,,1.943809,311,311.0,311.0,
A-0004,A-0004-5M - Campo Agua Fria,2023-06-01,4.162323,9.469544,9.568005,,2.015318,323,323.0,323.0,
A-0004,A-0004-5M - Campo Agua Fria,2023-05-01,4.265386,10.095074,10.199799,,2.104534,330,330.0,330.0,
A-0004,A-0004-5M - Campo Agua Fria,2023-04-01,4.161632,11.052292,11.16821,,2.145976,340,340.0,340.0,
A-0004,A-0004-5M - Campo Agua Fria,2023-03-01,4.177306,10.282964,10.388835,,2.066865,344,344.0,344.0,
A-0004,A-0004-5M - Campo Agua Fria,2023-02-01,4.282733,10.047429,10.501434,,1.903,339,339.0,339.0,
A-0004,A-0004-5M - Campo Agua Fria,2023-01-01,4.24968,9.81863,10.240742,,1.920616,319,319.0,319.0,
A-0004,A-0004-5M - Campo Agua Fria,2022-12-01,4.016843,9.08311,9.443573,,1.840391,306,306.0,306.0,
A-0004,A-0004-5M - Campo Agua Fria,2022-11-01,3.994976,8.762091,9.120713,,1.764193,295,295.0,295.0,
A-0004,A-0004-5M - Campo Agua Fria,2022-10-01,4.100423,9.216331,9.306903,,1.841456,279,279.0,279.0,
A-0004,A-0004-5M - Campo Agua Fria,2022-09-01,4.039954,9.815989,9.90335,,1.751677,281,281.0,281.0,
A-0004,A-0004-5M - Campo Agua Fria,2022-08-01,3.942436,10.79024,10.886122,,1.598787,286,286.0,286.0,
A-0004,A-0004-5M - Campo Agua Fria,2022-07-01,3.959293,11.788397,11.890506,,1.578846,289,289.0,289.0,
A-0004,A-0004-5M - Campo Agua Fria,2022-06-01,4.16247,11.951492,12.052339,,1.583917,307,307.0,307.0,
A-0004,A-0004-5M - Campo Agua Fria,2022-05-01,4.295659,11.57565,11.679604,,1.590079,300,300.0,300.0,
A-0004,A-0004-5M - Campo Agua Fria,2022-04-01,4.266186,11.179265,11.283767,,1.562329,318,318.0,318.0,
A-0004,A-0004-5M - Campo Agua Fria,2022-03-01,4.205578,11.271251,11.374478,,1.615213,340,340.0,340.0,
A-0004,A-0004-5M - Campo Agua Fria,2022-02-01,4.289403,12.201765,12.309741,,1.436399,364,364.0,364.0,
A-0004,A-0004-5M - Campo Agua Fria,2022-01-01,4.261222,12.470417,12.585243,,1.742644,361,361.0,361.0,
A-0004,A-0004-5M - Campo Agua Fria,2021-12-01,3.948104,12.525891,12.640629,,1.659711,358,358.0,358.0,
A-0004,A-0004-5M - Campo Agua Fria,2021-11-01,3.786519,13.237493,13.357903,,1.505768,354,354.0,354.0,
A-0004,A-0004-5M - Campo Agua Fria,2021-10-01,3.808915,13.18881,13.310038,,1.502072,347,347.0,347.0,
A-0004,A-0004-5M - Campo Agua Fria,2021-09-01,3.878246,13.677246,13.799809,,1.57504,343,343.0,343.0,
A-0004,A-0004-5M - Campo Agua Fria,2021-08-01,3.778571,13.532903,13.65343,,1.556392,337,336.0,337.0,
A-0004,A-0004-5M - Campo Agua Fria,2021-07-01,3.9266,13.905366,14.027584,,1.659773,327,327.0,327.0,
A-0004,A-0004-5M - Campo Agua Fria,2021-06-01,3.713641,13.720116,13.842124,,1.784756,331,331.0,331.0,
A-0004,A-0004-5M - Campo Agua Fria,2021-05-01,4.172754,14.371101,15.08389,,1.890653,340,340.0,340.0,
A-0004,A-0004-5M - Campo Agua Fria,2021-04-01,4.407029,14.975387,15.022362,,1.919077,338,338.0,338.0,
A-0004,A-0004-5M - Campo Agua Fria,2021-03-01,4.604236,15.741031,15.790407,,2.092221,330,330.0,330.0,
A-0004,A-0004-5M - Campo Agua Fria,2021-02-01,4.562025,16.422251,16.473764,,1.88107,337,337.0,337.0,
A-0004,A-0004-5M - Campo Agua Fria,2021-01-01,4.645091,16.707065,16.759472,,1.787042,349,349.0,349.0,
A-0004,A-0004-5M - Campo Agua Fria,2020-12-01,4.645976,17.11622,17.16991,,1.789646,349,349.0,349.0,
A-0004,A-0004-5M - Campo Agua Fria,2020-11-01,4.370461,17.057629,17.111135,,1.814407,351,351.0,351.0,
A-0004,A-0004-5M - Campo Agua Fria,2020-10-01,4.209094,17.475218,17.530034,,1.868675,360,360.0,360.0,
A-0004,A-0004-5M - Campo Agua Fria,2020-09-01,4.006787,18.147357,18.204282,,1.84531,347,347.0,347.0,
A-0004,A-0004-5M - Campo Agua Fria,2020-08-01,3.917353,18.725927,18.784667,,1.508052,350,350.0,350.0,
A-0004,A-0004-5M - Campo Agua Fria,2020-07-01,3.968822,19.495199,19.556352,,1.665205,384,384.0,384.0,
A-0004,A-0004-5M - Campo Agua Fria,2020-06-01,3.840117,20.795172,20.860402,,1.838608,362,362.0,362.0,
A-0004,A-0004-5M - Campo Agua Fria,2020-05-01,3.290809,20.588157,20.652738,,1.859811,360,360.0,360.0,
A-0004,A-0004-5M - Campo Agua Fria,2020-04-01,4.135089,21.133128,21.199418,,1.586149,401,401.0,401.0,
A-0004,A-0004-5M - Campo Agua Fria,2020-03-01,4.415633,21.789602,21.857952,,1.678547,399,399.0,399.0,
A-0004,A-0004-5M - Campo Agua Fria,2020-02-01,4.224405,21.329085,21.39599,,1.688242,372,372.0,372.0,
A-0004,A-0004-5M - Campo Agua Fria,2020-01-01,4.319083,21.422293,21.48949,,1.723698,379,379.0,379.0,
A-0004,A-0004-5M - Campo Agua Fria,2019-12-01,4.453315,20.961965,21.027719,,1.768944,366,366.0,366.0,
A-0004,A-0004-5M - Campo Agua Fria,2019-11-01,4.470663,21.001451,21.067329,,1.838683,350,350.0,350.0,
A-0004,A-0004-5M - Campo Agua Fria,2019-10-01,4.466707,20.564292,20.628798,,2.067269,351,351.0,351.0,
A-0004,A-0004-5M - Campo Agua Fria,2019-09-01,4.530327,20.737586,20.802636,,2.145645,346,346.0,346.0,
A-0004,A-0004-5M - Campo Agua Fria,2019-08-01,3.977643,17.851738,17.907736,,1.719437,324,324.0,324.0,
A-0004,A-0004-5M - Campo Agua Fria,2019-07-01,3.706083,16.907626,16.960662,,1.547345,282,282.0,282.0,
A-0004,A-0004-5M - Campo Agua Fria,2019-06-01,3.73626,16.787049,16.839707,,1.652095,305,305.0,305.0,
A-0004,A-0004-5M - Campo Agua Fria,2019-05-01,4.131869,17.775754,17.831513,,1.971285,352,352.0,352.0,
A-0004,A-0004-5M - Campo Agua Fria,2019-04-01,4.492007,18.634559,18.693012,,2.257066,368,368.0,368.0,
A-0004,A-0004-5M - Campo Agua Fria,2019-03-01,4.224162,16.273628,16.324676,,1.613352,362,362.0,362.0,
A-0004,A-0004-5M - Campo Agua Fria,2019-02-01,4.653161,18.239594,18.296809,,1.713728,359,359.0,359.0,
A-0004,A-0004-5M - Campo Agua Fria,2019-01-01,4.936433,19.722096,19.78396,,1.984494,356,356.0,356.0,
A-0004,A-0004-5M - Campo Agua Fria,2018-12-01,4.906182,22.113715,22.183082,,2.264377,376,376.0,376.0,
A-0004,A-0004-5M - Campo Agua Fria,2018-11-01,4.998569,23.706221,23.780582,,2.196955,395,395.0,395.0,
A-0004,A-0004-5M - Campo Agua Fria,2018-10-01,5.272052,24.787637,24.865391,,2.46909,390,390.0,390.0,
A-0004,A-0004-5M - Campo Agua Fria,2018-09-01,5.375943,24.660503,24.737859,,2.479314,413,413.0,413.0,
A-0004,A-0004-5M - Campo Agua Fria,2018-08-01,5.395202,26.329342,26.411932,,2.713609,428,428.0,428.0,
A-0004,A-0004-5M - Campo Agua Fria,2018-07-01,6.15344,28.276367,28.365064,,2.936701,429,429.0,429.0,
A-0004,A-0004-5M - Campo Agua Fria,2018-06-01,6.963002,31.190034,31.287871,,3.216743,433,433.0,433.0,
A-0004,A-0004-5M - Campo Agua Fria,2018-05-01,6.039815,27.881414,27.968873,,2.553412,416,416.0,416.0,
A-0004,A-0004-5M - Campo Agua Fria,2018-04-01,5.937896,28.094521,28.182648,,2.591423,411,411.0,411.0,
A-0004,A-0004-5M - Campo Agua Fria,2018-03-01,5.720189,27.103285,27.188303,,2.508674,407,407.0,407.0,
A-0004,A-0004-5M - Campo Agua Fria,2018-02-01,2.92242,16.439783,16.491351,,1.137245,255,255.0,255.0,
A-0004,A-0004-5M - Campo Agua Fria,2018-01-01,3.346996,18.749381,18.808195,,1.042225,255,255.0,255.0,
A-0004,A-0004-5M - Campo Agua Fria,2017-12-01,3.141131,19.811085,19.870757,,0.985817,245,245.0,245.0,
A-0004,A-0004-5M - Campo Agua Fria,2017-11-01,3.580123,20.566234,20.630746,,1.191838,254,254.0,254.0,
A-0004,A-0004-5M - Campo Agua Fria,2017-10-01,3.434262,20.132107,20.192746,,1.19289,237,237.0,237.0,
A-0004,A-0004-5M - Campo Agua Fria,2017-09-01,3.321728,18.807877,18.92074,,1.141326,231,231.0,231.0,
A-0004,A-0004-5M - Campo Agua Fria,2017-08-01,3.392907,18.457599,18.673428,,1.257847,223,223.0,223.0,
A-0004,A-0004-5M - Campo Agua Fria,2017-07-01,3.550559,19.182539,19.406652,,1.278095,220,220.0,220.0,
A-0004,A-0004-5M - Campo Agua Fria,2017-06-01,3.775965,20.198301,20.435033,,1.329189,224,224.0,224.0,
A-0004,A-0004-5M - Campo Agua Fria,2017-05-01,3.869351,20.101789,20.193005,,1.35482,225,225.0,225.0,
A-0004,A-0004-5M - Campo Agua Fria,2017-04-01,3.983882,20.670226,20.761937,,1.268854,225,225.0,225.0,
A-0004,A-0004-5M - Campo Agua Fria,2017-03-01,4.122604,21.340986,21.433357,,1.396877,229,229.0,229.0,
A-0004,A-0004-5M - Campo Agua Fria,2017-02-01,4.299585,20.841029,20.927522,,1.574099,236,236.0,236.0,
A-0004,A-0004-5M - Campo Agua Fria,2017-01-01,4.170735,20.178864,20.263136,,1.684146,236,236.0,236.0,
A-0004,A-0004-5M - Campo Agua Fria,2016-12-01,3.802149,20.735143,20.826651,,1.677245,227,227.0,227.0,
A-0004,A-0004-5M - Campo Agua Fria,2016-11-01,3.889926,20.960992,21.056264,,1.729324,227,227.0,227.0,
A-0004,A-0004-5M - Campo Agua Fria,2016-10-01,3.772652,20.361274,20.452278,,1.608267,225,225.0,225.0,
A-0004,A-0004-5M - Campo Agua Fria,2016-09-01,3.620288,20.790521,20.886842,,1.534753,231,231.0,231.0,
A-0004,A-0004-5M - Campo Agua Fria,2016-08-01,3.669734,21.270326,21.37031,,1.622891,238,238.0,238.0,
A-0004,A-0004-5M - Campo Agua Fria,2016-07-01,4.394462,24.962041,25.079288,,1.915495,275,275.0,275.0,
A-0004,A-0004-5M - Campo Agua Fria,2016-06-01,4.856791,26.622481,26.742188,,2.033466,286,286.0,286.0,
A-0004,A-0004-5M - Campo Agua Fria,2016-05-01,4.730363,25.413974,25.523835,,1.594815,285,285.0,285.0,
A-0004,A-0004-5M - Campo Agua Fria,2016-04-01,4.960508,25.330827,25.427451,,1.446849,272,272.0,272.0,
A-0004,A-0004-5M - Campo Agua Fria,2016-03-01,4.818079,25.162705,25.258688,,1.249673,258,258.0,258.0,
A-0004,A-0004-5M - Campo Agua Fria,2016-02-01,4.532608,25.441188,25.538233,,1.107701,261,261.0,261.0,
A-0004,A-0004-5M - Campo Agua Fria,2016-01-01,4.430147,24.981818,25.077111,,1.05821,255,255.0,255.0,
A-0006,A-0006-3M - Campo Aguacate,2025-01-01,0.325993,0.072458,0.091241,,0.164323,19,19.0,19.0,
A-0006,A-0006-3M - Campo Aguacate,2024-12-01,0.261014,0.060327,0.075965,,0.122131,18,18.0,18.0,
A-0006,A-0006-3M - Campo Aguacate,2024-11-01,0.29255,0.063402,0.079837,,0.130731,17,17.0,17.0,
A-0006,A-0006-3M - Campo Aguacate,2024-10-01,0.309749,0.067252,0.084685,,0.13005,18,18.0,18.0,
A-0006,A-0006-3M - Campo Aguacate,2024-09-01,0.308572,0.067877,0.085472,,0.137601,18,18.0,18.0,
A-0006,A-0006-3M - Campo Aguacate,2024-08-01,0.340373,0.07384,0.09298,,0.14509,18,18.0,18.0,
A-0006,A-0006-3M - Campo Aguacate,2024-07-01,0.319303,0.068161,0.085829,,0.140484,18,18.0,18.0,
A-0006,A-0006-3M - Campo Aguacate,2024-06-01,0.329913,0.069819,0.087918,,0.142666,20,20.0,20.0,
A-0006,A-0006-3M - Campo Aguacate,2024-05-01,0.329629,0.070081,0.088247,,0.142498,20,20.0,20.0,
A-0006,A-0006-3M - Campo Aguacate,2024-04-01,0.297969,0.067584,0.085102,,0.134214,19,19.0,19.0,
A-0006,A-0006-3M - Campo Aguacate,2024-03-01,0.305277,0.070229,0.088434,,0.140147,20,20.0,20.0,
A-0006,A-0006-3M - Campo Aguacate,2024-02-01,0.326228,0.072865,0.091753,,0.148181,21,21.0,21.0,
A-0006,A-0006-3M - Campo Aguacate,2024-01-01,0.323227,0.072607,0.091429,,0.144155,20,20.0,20.0,
A-0006,A-0006-3M - Campo Aguacate,2023-12-01,0.312547,0.071272,0.089747,,0.139526,20,20.0,20.0,
A-0006,A-0006-3M - Campo Aguacate,2023-11-01,0.308506,0.07417,0.093396,,0.122604,19,19.0,19.0,
A-0006,A-0006-3M - Campo Aguacate,2023-10-01,0.346549,0.082318,0.103657,,0.190774,22,22.0,22.0,
A-0006,A-0006-3M - Campo Aguacate,2023-09-01,0.397391,0.09706,0.12222,,0.211967,21,21.0,21.0,
A-0006,A-0006-3M - Campo Aguacate,2023-08-01,0.400206,0.09808,0.123504,,0.199806,22,22.0,22.0,
A-0006,A-0006-3M - Campo Aguacate,2023-07-01,0.404902,0.098624,0.124189,,0.218903,22,22.0,22.0,
